symbol,NOVA_Z_P,NOVA_Z_TH,NOVA_WICK_RATIO,net,trades,win_pct,pf
GRAMUSDT,20,-1.5,0.5,0.0,0,0.0,0.0
GRAMUSDT,20,-1.5,0.6,0.0,0,0.0,0.0
GRAMUSDT,20,-2.0,0.5,0.0,0,0.0,0.0
GRAMUSDT,20,-2.0,0.6,0.0,0,0.0,0.0
GRAMUSDT,20,-2.5,0.5,0.0,0,0.0,0.0
GRAMUSDT,20,-2.5,0.6,0.0,0,0.0,0.0
GRAMUSDT,30,-1.5,0.5,0.0,0,0.0,0.0
GRAMUSDT,30,-1.5,0.6,0.0,0,0.0,0.0
GRAMUSDT,30,-2.0,0.5,0.0,0,0.0,0.0
GRAMUSDT,30,-2.0,0.6,0.0,0,0.0,0.0
GRAMUSDT,30,-2.5,0.5,0.0,0,0.0,0.0
GRAMUSDT,30,-2.5,0.6,0.0,0,0.0,0.0
GRAMUSDT,50,-1.5,0.5,0.0,0,0.0,0.0
GRAMUSDT,50,-1.5,0.6,0.0,0,0.0,0.0
GRAMUSDT,50,-2.0,0.5,0.0,0,0.0,0.0
GRAMUSDT,50,-2.0,0.6,0.0,0,0.0,0.0
GRAMUSDT,50,-2.5,0.5,0.0,0,0.0,0.0
GRAMUSDT,50,-2.5,0.6,0.0,0,0.0,0.0
